Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y
290,972.7967529,925.5493774,723.7939453,1004.658813,497.2550659,1012.744934,275.4126892,999.786438
291,973.3092651,925.6565552,723.7939453,1004.658813,497.2550659,1012.744934,275.4126892,999.786438
292,973.3092651,925.6565552,723.7939453,1004.658813,497.2550659,1012.744934,275.4126892,999.786438
293,973.3092651,925.6565552,723.7939453,1004.658813,497.2550659,1012.744934,275.4126892,999.786438
294,973.1714478,925.9676514,723.8456421,1004.712036,497.2550659,1012.744934,275.4126892,999.786438
295,973.2311401,926.171875,723.8699951,1004.755493,497.2550659,1012.744934,275.4126892,999.786438
296,973.2311401,926.171875,723.8699951,1004.755493,497.2550659,1012.744934,275.4126892,999.786438
297,973.3695679,926.3804321,723.8699951,1004.755493,497.2550659,1012.744934,275.3248596,999.8912354
298,973.3695679,926.3804321,723.8699951,1004.755493,497.2550659,1012.744934,275.4197998,1000.117126
299,973.3695679,926.3804321,723.8456421,1004.712036,497.0341797,1013.361816,275.3416443,1000.14386
300,973.3695679,926.3804321,723.8456421,1004.712036,497.0341797,1013.361816,275.3416443,1000.14386
301,973.2281494,926.828125,723.0255127,1004.269592,497.3618164,1013.267822,275.6315002,1000.36853
302,973.2281494,926.828125,723.5131836,1004.440613,497.3618164,1013.267822,275.6315002,1000.36853
303,973.2281494,926.828125,723.7480469,1004.302063,497.3618164,1013.267822,275.6315002,1000.36853
304,973.2281494,926.828125,723.7480469,1004.302063,497.3618164,1013.267822,275.6315002,1000.36853
305,972.5862427,926.5979614,723.7480469,1004.302063,497.3618164,1013.267822,275.6315002,1000.36853
306,972.5576782,926.3445435,723.7480469,1004.302063,497.3618164,1013.267822,275.6315002,1000.36853
307,972.4579468,926.2367554,723.7085571,1004.336426,497.3389282,1013.338928,275.6315002,1000.36853
308,972.6340942,926.0177612,723.7085571,1004.336426,497.3389282,1013.338928,275.6315002,1000.36853
309,972.6429443,925.7377319,723.8101807,1004.356506,497.3389282,1013.338928,275.6315002,1000.36853
310,972.5,925.5,723.6842041,1004.42981,497.3389282,1013.338928,275.6315002,1000.36853
311,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.6315002,1000.36853
312,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.6315002,1000.36853
313,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.6315002,1000.36853
314,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.6315002,1000.36853
315,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5
316,971.944458,925.4268188,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5
317,971.75177,925.5985718,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5
318,971.6334839,925.6708374,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5
319,971.6334839,925.6708374,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322
320,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322
321,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322
322,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322
323,971.3902588,925.9810181,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322
324,971.3902588,925.9810181,723.229187,1004.841125,497.3389282,1013.338928,275.6224365,1000.442322
325,971.5,926.0680542,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094
326,971.661438,926.3829956,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094
327,971.6097412,927.0189819,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094
328,971.6565552,927.3092651,723.1795044,1004.928223,497.4188843,1013.162231,275.5,1000.5
329,971.5,927.5,723.3121338,1004.81897,497.4188843,1013.162231,275.4358826,1000.550537
330,971.5500488,927.7078857,723.3502808,1004.970886,497.4188843,1013.162231,275.4358826,1000.550537
331,971.8095093,927.977417,723.1464844,1005.018921,497.5,1013.5,275.4358826,1000.550537
332,971.9019775,928.0772095,723.2234497,1005.245178,497.5,1013.5,275.4358826,1000.550537
333,972.1969604,928.180542,723.2234497,1005.245178,497.5,1013.5,275.4358826,1000.550537
334,972.3187866,928.4157715,723.4561157,1005.349731,497.5,1013.5,275.4358826,1000.550537
335,972.5,928.5,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537
336,972.5,928.5,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537
337,972.5,929,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537
338,972.9700317,929.1672974,723.6004639,1005.641113,497.5,1013.5,275.4358826,1000.550537
339,972.9700317,929.1672974,723.6032104,1005.681641,497.3765869,1013.623413,275.6682434,1000.48584
340,972.9700317,929.1672974,723.6488647,1005.875549,497.5,1013.5,275.6682434,1000.48584
341,972.9700317,929.1672974,723.6488647,1005.875549,497.3765869,1013.623413,275.6682434,1000.48584
342,973.3575439,929.192627,723.6081543,1005.902893,497.3765869,1013.623413,275.6682434,1000.48584
343,973.3575439,929.192627,723.3679199,1005.737,497.3765869,1013.623413,275.6682434,1000.48584
344,973.1714478,929.3285522,723.3679199,1005.737,497.3765869,1013.623413,275.6682434,1000.48584
345,973.2634888,929.8676758,723.3679199,1005.737,497.3765869,1013.623413,275.3684998,1000.36853
346,973.2634888,929.8676758,723.5693359,1005.827759,497.3765869,1013.623413,275.3684998,1000.36853
347,973.2634888,929.8676758,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853
348,973.2634888,929.8676758,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853
349,973.1904907,929.977417,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853
350,973.4499512,929.7078857,723.6081543,1005.902893,497.3765869,1013.623413,275.5,1000.5
351,973.4499512,929.7078857,723.512085,1006.063416,497.2861023,1013.54071,275.3684998,1000.63147
352,973.3575439,929.807373,723.512085,1006.063416,497.2861023,1013.54071,275.3684998,1000.63147
353,973.3575439,929.807373,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147
354,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147
355,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147
356,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147
357,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147
358,973.7205811,930.2243652,723.501709,1006.127441,496.907135,1013.421448,275.3684998,1000.63147
359,973.7205811,930.2243652,723.501709,1006.127441,496.907135,1013.421448,275.3684998,1000.63147
360,973.7205811,930.2243652,723.9044189,1006.384521,496.907135,1013.421448,275.1983643,1000.613037
361,973.7205811,930.2243652,723.8461304,1006.506104,496.6166687,1013.679993,275.1983643,1000.613037
362,973.7205811,930.2243652,723.8461304,1006.506104,496.3691711,1013.706116,275.0809631,1000.677795
363,973.7478638,930.8096924,723.3977051,1006.768921,496.3691711,1013.706116,275.0288391,1000.693909
364,973.6785278,930.9205322,723.3977051,1006.768921,496.7179565,1013.605774,275.0288391,1000.693909
365,973.5,931.083313,723.3977051,1006.768921,496.3691711,1013.706116,275.0288391,1000.693909
366,973.4499512,931.2921143,723.3977051,1006.768921,496.4886475,1013.901489,275.0288391,1000.693909
367,973.7081909,931.6708374,723.3396606,1006.761719,497.0177002,1013.775818,275.0288391,1000.693909
368,973.6730347,932.1583862,723.3570557,1006.847717,496.9523926,1013.841248,275.0288391,1000.693909
369,973.7477417,932.2797241,723.3570557,1007.09491,497.0177002,1013.775818,275.0288391,1000.693909
370,973.6385498,932.1928711,723.3570557,1007.09491,497.0733948,1013.929688,275.0288391,1000.693909
371,973.5872803,931.9682617,723.4111328,1007.140747,497.0177002,1013.775818,275.0288391,1000.693909
372,973.4666748,932.2888794,723.4819946,1007.28418,497.0733948,1013.929688,275.0288391,1000.693909
373,973.4666748,932.2888794,723.3359985,1007.840637,497.0177002,1013.775818,275.0288391,1000.693909
374,973.5325928,932.4130249,723.4677124,1007.8078,497.0177002,1013.775818,275.2150574,1000.551453
375,973.5325928,932.4130249,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621
376,973.6464844,932.7176514,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621
377,973.5,932.8734131,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621
378,973.262207,932.9011841,723.5717773,1007.885376,497.0177002,1013.775818,275.3826599,1000.536621
379,973.262207,932.9011841,723.4677124,1007.8078,497.0161438,1013.857544,275.3826599,1000.536621
380,973.262207,932.9011841,723.5717773,1007.885376,497.0161438,1013.857544,275.3826599,1000.536621
381,973.262207,932.9011841,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621
382,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621
383,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621
384,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621
385,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
386,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
387,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
388,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
389,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
390,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
391,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621
392,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3215332,1000.486755
393,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.6682434,1000.48584
394,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.6682434,1000.48584
395,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.731781,1000.434082
396,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.731781,1000.434082
397,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.731781,1000.434082
398,973.1913452,933.2246704,723.588562,1008.306824,497.0161438,1013.857544,275.731781,1000.434082
399,973.1913452,933.2246704,723.588562,1008.306824,497.0161438,1013.857544,275.731781,1000.434082
400,973.1913452,933.2246704,723.588562,1008.306824,496.8333435,1013.807922,275.731781,1000.434082
401,973.1913452,933.2246704,723.5766602,1008.263,496.8333435,1013.807922,275.731781,1000.434082
402,973.1913452,933.2246704,723.4385376,1008.377075,496.8333435,1013.807922,275.731781,1000.434082
403,973.1913452,933.2246704,723.2967529,1008.483826,496.8333435,1013.807922,275.731781,1000.434082
404,973.5500488,933.7078857,723.3110352,1008.525818,496.8333435,1013.807922,275.731781,1000.434082
405,973.5500488,933.7078857,723.2967529,1008.483826,496.8333435,1013.807922,275.731781,1000.434082
406,973.5500488,933.7078857,723.4385376,1008.377075,496.8333435,1013.807922,275.731781,1000.434082
407,973.5500488,933.7078857,723.5766602,1008.263,496.8333435,1013.807922,275.731781,1000.434082
408,973.5500488,933.7078857,723.5766602,1008.263,496.8333435,1013.807922,275.731781,1000.434082
409,973.5500488,933.7078857,723.5766602,1008.263,496.7449341,1013.744934,275.731781,1000.434082
410,973.5500488,933.7078857,723.5766602,1008.263,496.7449341,1013.744934,275.731781,1000.434082
411,973.5500488,933.7078857,723.5766602,1008.263,496.7449341,1013.744934,275.731781,1000.434082
412,973.5500488,933.7078857,723.5766602,1008.263,496.7449341,1013.744934,275.731781,1000.434082
413,973.5,933.5,723.5766602,1008.263,496.7449341,1013.744934,275.731781,1000.434082
414,973.5,933.5,723.5484009,1008.479858,496.7449341,1013.744934,275.731781,1000.434082
415,973.5,933.5,723.7885742,1008.879333,496.7449341,1013.744934,275.731781,1000.434082
416,973.5,933.916687,723.7885742,1008.879333,496.7449341,1013.744934,275.731781,1000.434082
417,973.5,933.916687,723.7885742,1008.879333,496.7449341,1013.744934,275.731781,1000.434082
418,973.6464844,934.1115112,723.6519165,1008.884399,496.7449341,1013.744934,275.731781,1000.434082
419,973.7478638,934.1903076,723.6419067,1008.842651,496.7449341,1013.744934,275.731781,1000.434082
420,973.9669189,934.5,723.6519165,1008.884399,496.7449341,1013.744934,275.731781,1000.434082
421,974.0317993,934.6914063,723.6419067,1008.842651,496.8900146,1014.003357,275.731781,1000.434082
422,974.0181885,934.8848267,723.6188965,1009.04541,496.8900146,1014.003357,275.731781,1000.434082
423,974.0988159,935.262207,723.4595337,1008.936279,496.9423218,1013.762817,275.731781,1000.434082
424,974.0988159,935.262207,723.333313,1009.04657,496.9423218,1013.762817,275.8143005,1000.366821
425,974.0988159,935.262207,723.333313,1009.04657,496.9423218,1013.762817,275.7397766,1000.153503
426,974.0988159,935.262207,723.333313,1009.04657,496.7710571,1013.703674,275.7397766,1000.153503
427,974.0988159,935.262207,723.333313,1009.04657,496.9423218,1013.762817,275.9147644,1000.006104
428,974.0988159,935.262207,723.333313,1009.04657,496.9423218,1013.762817,275.9147644,1000.006104
429,974.0988159,935.262207,723.333313,1009.04657,496.9423218,1013.762817,275.9147644,1000.006104
430,974.2297974,935.0151367,723.5,1009.15564,496.9423218,1013.762817,275.9147644,1000.006104
431,974.2297974,935.0151367,723.3826294,1008.878052,496.9423218,1013.762817,275.9147644,1000.006104
432,974.2377319,934.8100586,723.355957,1009.047791,496.8448792,1013.689758,275.9147644,1000.006104
433,974.2377319,934.8100586,723.4713135,1008.644836,496.9423218,1013.762817,276.0223083,1000.214294
434,974.2377319,934.8100586,723.6500854,1008.762451,496.9423218,1013.762817,276.0223083,1000.214294
435,974.2377319,934.8100586,723.6893311,1008.831421,496.9423218,1013.762817,276.0223083,1000.214294
436,973.9669189,934.5,723.6893311,1008.831421,496.9423218,1013.762817,276.0223083,1000.214294
437,973.7652588,933.7652588,723.6893311,1008.831421,496.9423218,1013.762817,276.0223083,1000.214294
438,973.7652588,933.7652588,723.6893311,1008.831421,496.9423218,1013.762817,276.0223083,1000.214294
439,973.7652588,933.7652588,723.546875,1008.666687,496.9423218,1013.762817,276.0223083,1000.214294
440,973.7927856,933.5230713,723.546875,1008.666687,496.9423218,1013.762817,276.0223083,1000.214294
441,973.8522339,933.3809814,723.546875,1008.666687,497.3618164,1013.96582,276.0223083,1000.214294
442,973.7961426,933.2973633,723.6242065,1008.208496,497.3618164,1013.96582,276.2879639,1000.303589
443,973.9962769,933.1348267,723.62323,1008.063843,497.3618164,1013.96582,276.2879639,1000.303589
444,973.9962769,933.1348267,723.62323,1008.063843,497.3618164,1013.96582,276.2879639,1000.303589
445,973.9962769,933.1348267,723.62323,1008.063843,497.3618164,1013.96582,276.2879639,1000.303589
446,974.1571045,932.9220581,723.62323,1008.063843,497.3618164,1013.96582,276.2879639,1000.303589
447,974.2377319,932.8100586,723.62323,1008.063843,497.3618164,1013.96582,276.2879639,1000.303589
448,974.2377319,932.8100586,723.7594604,1008.191711,497.3618164,1013.96582,276.2879639,1000.303589
449,974.2377319,932.8100586,723.7594604,1008.191711,496.8694458,1013.869446,276.2879639,1000.303589
450,974.2377319,932.8100586,723.9552002,1008.521851,496.8694458,1013.869446,276.2879639,1000.303589
451,974.4005737,933.420166,723.9818726,1008.926331,496.8694458,1013.869446,275.995575,1000.408569
452,974.6276245,933.2903442,723.9818726,1008.926331,496.8694458,1013.869446,275.995575,1000.408569
453,974.4734497,933.5306396,723.9818726,1008.926331,496.8694458,1013.869446,275.995575,1000.408569
454,974.4734497,933.5306396,723.9818726,1008.926331,496.8694458,1013.869446,275.995575,1000.408569
455,974.4734497,933.5306396,723.9818726,1008.926331,496.8694458,1013.869446,275.995575,1000.408569
456,974.4734497,933.5306396,723.9963989,1009.013123,496.8694458,1013.869446,275.995575,1000.408569
457,974.4734497,933.5306396,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
458,973.9630737,933.7269287,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
459,973.9630737,933.7269287,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
460,973.9630737,933.7269287,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
461,973.9630737,933.7269287,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
462,973.9619141,933.5023804,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
463,973.9619141,933.5023804,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
464,973.9619141,933.5023804,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
465,973.906311,933.6435547,723.9894409,1009.097412,497.3618164,1013.96582,275.995575,1000.408569
466,973.8838501,933.8838501,723.9751587,1009.052002,497.3618164,1013.96582,275.995575,1000.408569
467,973.7022095,934.0632324,723.7622681,1008.963257,497.3618164,1013.96582,275.995575,1000.408569
468,973.8066406,934.6856689,723.5818481,1009.128357,497.3618164,1013.96582,275.995575,1000.408569
469,973.7478638,934.8096924,723.4744263,1009.194641,497.3618164,1013.96582,275.995575,1000.408569
470,973.7478638,934.8096924,723.4744263,1009.194641,497.3618164,1013.96582,275.995575,1000.408569
471,973.7478638,934.8096924,723.4744263,1009.194641,497.3618164,1013.96582,275.995575,1000.408569
